[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:41:23] [--------] [info ] [gin_logger.go:93] 200 |          63ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          66ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          70ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          69ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          69ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          73ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:41:26] [--------] [info ] [gin_logger.go:93] 200 |          74ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:41:36] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:41:36] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:41:36] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:41:38] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 01:41:38] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/vertex-api-key"
[2026-03-13 01:41:38] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/ampcode"
[2026-03-13 01:41:40] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | PUT     "/v0/management/codex-api-key"
[2026-03-13 01:41:40] [--------] [info ] [config_reload.go:64] config file changed, reloading: /CLIProxyAPI/config.yaml
[2026-03-13 01:41:40] [--------] [info ] [config_reload.go:133] config successfully reloaded, triggering client reload
[2026-03-13 01:41:40] [--------] [info ] [clients.go:125] full client load complete - 2 clients (1 auth files + 0 Gemini API keys + 0 Vertex API keys + 0 Claude API keys + 1 Codex keys + 0 OpenAI-compat)
[2026-03-13 01:44:30] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:44:30] [--------] [info ] [gin_logger.go:93] 200 |          64ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:44:30] [--------] [info ] [gin_logger.go:93] 200 |          66ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:44:30] [--------] [info ] [gin_logger.go:93] 200 |          69ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:44:32] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:44:32] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:44:32] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:44:32] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:44:33] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:44:33] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:44:33] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:44:33] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:44:37] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:44:37] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:44:39] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:44:59] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:45:08] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:45:11] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:45:11] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:45:15] [--------] [info ] [gin_logger.go:93] 200 |          68ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |            0s |      172.19.0.1 | GET     "/v1/models"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:45:16] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:45:18] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:45:18] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:45:18] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:00] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/auth-files/models?name=codex-theodoreglenyoung3428%40hotmail.com-plus.json"
[2026-03-13 01:46:05] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:46:05] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:46:05] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:46:05] [--------] [info ] [gin_logger.go:93] 200 |          64ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:46:06] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:07] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:46:07] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:46:07] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:46:07] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:16] [--------] [info ] [auth_files.go:185] callback forwarder for codex listening on 127.0.0.1:1455
[2026-03-13 01:46:16] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/codex-auth-url?is_webui=true"
[2026-03-13 01:46:19] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/get-auth-status?state=4f7816074dbf89509bb9d0f627fc8c62"
[2026-03-13 01:46:21] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:21] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:46:21] [--------] [info ] [gin_logger.go:93] 200 |          70ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:46:22] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 01:46:22] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/vertex-api-key"
[2026-03-13 01:46:22] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/ampcode"
[2026-03-13 01:46:24] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |            0s |      172.19.0.1 | GET     "/v1/models"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:25] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:46:26] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:46:27] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:46:28] [--------] [info ] [gin_logger.go:93] 200 |          70ms |      172.19.0.1 | GET     "/v0/management/logs"
[2026-03-13 01:46:50] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/request-error-logs"
[2026-03-13 01:46:54] [--------] [info ] [gin_logger.go:93] 200 |          71ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:46:54] [--------] [info ] [gin_logger.go:93] 200 |          55ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:47:02] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/config.yaml"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |            0s |      172.19.0.1 | GET     "/v1/models"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/codex-api-key"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/gemini-api-key"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/openai-compatibility"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/claude-api-key"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/api-keys"
[2026-03-13 01:47:03] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:47:05] [--------] [info ] [gin_logger.go:93] 200 |          59ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:47:05] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:47:05] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:48:36] [--------] [info ] [gin_logger.go:93] 200 |          64ms |      172.19.0.1 | PATCH   "/v0/management/auth-files/status"
[2026-03-13 01:48:36] [--------] [info ] [events.go:122] auth file changed (WRITE): codex-theodoreglenyoung3428@hotmail.com-plus.json, processing incrementally
[2026-03-13 01:48:39] [--------] [info ] [gin_logger.go:93] 304 |            0s |      172.19.0.1 | GET     "/management.html"
[2026-03-13 01:48:40] [--------] [info ] [gin_logger.go:93] 200 |          69ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 01:48:41] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:48:41] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:48:41] [--------] [info ] [gin_logger.go:93] 200 |          60ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:48:41] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:48:46] [--------] [info ] [gin_logger.go:93] 200 |            0s |      172.19.0.1 | GET     "/v1/models"
[2026-03-13 01:51:16] [--------] [error] [auth_files.go:1467] Authentication timed out. Please try again.
[2026-03-13 01:51:16] [--------] [info ] [auth_files.go:220] callback forwarder on port 1455 stopped
[2026-03-13 01:55:54] [--------] [info ] [main.go:426] CLIProxyAPI Version: v6.8.51, Commit: cf74ed2, BuiltAt: 2026-03-10T11:09:32Z
[2026-03-13 01:55:54] [--------] [warn ] [model_updater.go:96] models parse failed from https://raw.githubusercontent.com/router-for-me/models/refs/heads/main/models.json: https://raw.githubusercontent.com/router-for-me/models/refs/heads/main/models.json: decode models catalog: json: cannot unmarshal array into Go struct field staticModelsJSON.antigravity of type map[string]*registry.AntigravityModelConfig
[2026-03-13 01:55:54] [--------] [warn ] [model_updater.go:96] models parse failed from https://models.router-for.me/models.json: https://models.router-for.me/models.json: decode models catalog: json: cannot unmarshal array into Go struct field staticModelsJSON.antigravity of type map[string]*registry.AntigravityModelConfig
[2026-03-13 01:55:54] [--------] [warn ] [model_updater.go:103] models refresh failed from all URLs, using current data
[2026-03-13 01:55:54] [--------] [info ] [server.go:484] management routes registered after secret key configuration
[2026-03-13 01:55:54] [--------] [info ] [clients.go:125] full client load complete - 2 clients (1 auth files + 0 Gemini API keys + 0 Vertex API keys + 0 Claude API keys + 1 Codex keys + 0 OpenAI-compat)
[2026-03-13 01:55:54] [--------] [info ] [service.go:635] file watcher started for config and auth directory changes
[2026-03-13 01:55:54] [--------] [info ] [service.go:641] core auth auto-refresh started (interval=15m0s)
[2026-03-13 01:56:42] [--------] [info ] [gin_logger.go:93] 200 |          34ms |      172.19.0.1 | GET     "/management.html"
[2026-03-13 01:56:42] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 01:56:44] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:56:44] [--------] [info ] [gin_logger.go:93] 200 |          57ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:56:44] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:56:44] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:56:49] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:56:49] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:56:49] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 01:56:49] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:56:51] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | PATCH   "/v0/management/auth-files/status"
[2026-03-13 01:56:51] [--------] [info ] [events.go:122] auth file changed (WRITE): codex-theodoreglenyoung3428@hotmail.com-plus.json, processing incrementally
[2026-03-13 01:56:52] [--------] [info ] [gin_logger.go:93] 200 |          54ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
[2026-03-13 01:56:52] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 01:56:52] [--------] [info ] [gin_logger.go:93] 200 |          56ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 01:56:52] [--------] [info ] [gin_logger.go:93] 200 |          58ms |      172.19.0.1 | GET     "/v0/management/auth-files"
[2026-03-13 02:00:45] [--------] [info ] [gin_logger.go:93] 200 |          53ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 02:00:56] [fc854ed9] [info ] [gin_logger.go:93] 200 |         5.63s |      172.19.0.1 | POST    "/v1/chat/completions"
[2026-03-13 02:00:58] [d80e6b7f] [info ] [gin_logger.go:93] 200 |        7.726s |      172.19.0.1 | POST    "/v1/chat/completions"
[2026-03-13 02:01:05] [8e83345d] [info ] [gin_logger.go:93] 200 |        6.659s |      172.19.0.1 | POST    "/v1/chat/completions"
[2026-03-13 02:01:12] [d2385e59] [info ] [gin_logger.go:93] 200 |        6.259s |      172.19.0.1 | POST    "/v1/chat/completions"
[2026-03-13 02:01:14] [--------] [info ] [gin_logger.go:93] 304 |            0s |      172.19.0.1 | GET     "/management.html"
[2026-03-13 02:01:15] [--------] [info ] [gin_logger.go:93] 200 |          70ms |      172.19.0.1 | GET     "/v0/management/config"
[2026-03-13 02:01:16] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/usage"
[2026-03-13 02:01:16] [--------] [info ] [gin_logger.go:93] 200 |          62ms |      172.19.0.1 | GET     "/v0/management/oauth-excluded-models"
[2026-03-13 02:01:16] [--------] [info ] [gin_logger.go:93] 200 |          61ms |      172.19.0.1 | GET     "/v0/management/oauth-model-alias"
